College Name,Location,Fees,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Duration,Eligibility Criteria
"Bankatlal Badruka College for Information Technology, Hyderabad",N/A,N/A,4.4/5,4 Reviews,N/A,https://www.careers360.com/colleges/bankatlal-badruka-college-for-information-technology-hyderabad/msc-computer-science-course,"M.Sc Computer Science at Bankatlal Badruka College for Information Technology, Hyderabad Offline Course",N/A,DURATION 24 Months,Candidate must have passed B.Sc with (Maths) from a recognized university shall be eligible for the course.
"Banki College Autonomous, Banki",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/banki-college-autonomous-banki/bsc-course,"B.Sc at Banki College Autonomous, Banki Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bankim Sardar College, Kolkata",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bankim-sardar-college-kolkata/bsc-botany-hons-course,"B.Sc Botany Hons at Bankim Sardar College, Kolkata Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bankura Christian College, Durgapur",N/A,N/A,4.3/5,5 Reviews,N/A,https://www.careers360.com/colleges/bankura-christian-college-durgapur/bsc-mathematics-hons-course,"B.Sc Mathematics Hons at Bankura Christian College, Durgapur Offline Course",N/A,DURATION 36 Months,"A person, who have passed Higher Secondary/Intermediate (10+2) with 60% in science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bankura Sammilani College, Bankura",N/A,N/A,4.3/5,3 Reviews,N/A,https://www.careers360.com/colleges/bankura-sammilani-college-bankura/bsc-physics-hons-course,"B.Sc Physics Hons at Bankura Sammilani College, Bankura Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bankura Sammilani Medical College, Bankura",N/A,N/A,4.2/5,4 Reviews,N/A,https://www.careers360.com/colleges/bankura-sammilani-medical-college-bankura/bsc-nursing-course,"B.Sc Nursing at Bankura Sammilani Medical College, Bankura Offline Course",N/A,DURATION 48 Months,1. The minimum age for admission shall be 17 years on 31st December of the year in which admission is sought.2. 10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ ICSE/SSCE/HSCE or other equivalent Board.3. A student shall be medically fit.4. Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.5. A student shall be admitted once in a year.
"Bankura University, Bankura",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ramananda-college-bankura/bsc-course,"B.Sc at Ramananda College, Bankura Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bankura Unnayani Institute of Engineering, Bankura",N/A,N/A,3.3/5,6 Reviews,N/A,https://www.careers360.com/colleges/bankura-unnayani-institute-of-engineering-bankura/btech-electrical-engineering-course,"B.Tech Electrical Engineering at Bankura Unnayani Institute of Engineering, Bankura Offline Course",General₹ 3.48 L,DURATION 48 Months,"A minimum of 10+2 examination passed candidate having minimum aggregate marks as stipulated from time to time by the respective Test Agencies has to qualify in the JEM and AIEEE and thereby obtain a rank for admission into the 4-year Degree Level Engineering and Technology courses. After that in the duly notified online counseling sessions, the Central Selection Committee (CSC) of the WBJEE Board allocates colleges and streams to respective candidates depending upon their rank in the above Tests and the availability of seats in the streams opted for by the candidates.  As followed in West Bengal, 80% of seats of the approved intake in a college are allocated to the JEM qualified candidates while 10% of seats of such intake are allocated to the AIEEE qualified candidates. The rest 10% of seats are allowed by the Government to colleges as Management Quota.Diploma Holders in Engineering and Technology and B.Sc Degree holders with Mathematics as one of the subjects in the Graduation Level need to qualify in the JELET and obtain ranks for direct admission to 2nd year (3rd Semester) of the 4-year Degree Level Engineering and Technology Courses following the same procedure of Counseling Sessions of the Central Selection Committee (CSC) as mentioned above. The quota here is 10% of the approved intake in a  subject of the respective Colleges."
"Bankura Zilla Saradamani Mahila Mahavidyapith, Bankura",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bankura-zilla-saradamani-mahila-mahavidyapith-bankura/bsc-course,"B.Sc at Bankura Zilla Saradamani Mahila Mahavidyapith, Bankura Offline Course",General₹ 10.41 K,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"BIT Sathy - Bannari Amman Institute of Technology, Erode",N/A,N/A,4.0/5,37 Reviews,N/A,https://www.careers360.com/colleges/bannari-amman-institute-of-technology-erode/be-computer-science-and-engineering-course,BE Computer Science and Engineering at BIT Sathy Offline Course,General₹ 3.00 L,DURATION 48 Months,"A pass in 10+2 (Class XII) or its equivalent examination with minimum 60% aggregate of marks in Mathematics, Physics and Chemistry with not less than 55% in each of these three subjects."
"Bansal College of Engineering, Mandideep",N/A,N/A,3.1/5,4 Reviews,N/A,https://www.careers360.com/colleges/bansal-college-of-engineering-mandideep/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Bansal College of Engineering, Mandideep Offline Course",N/A,DURATION 48 Months,Candidate 12th Pass General/ OBC Category Student Having 45% Marks in PCM. 12th Pass SC/ST Category Students Having 40% marks in PCM.
"Bansal College of Pharmacy, Bhopal",N/A,N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bansal-college-of-pharmacy-bhopal/bpharma-course,"B.Pharma at Bansal College of Pharmacy, Bhopal Offline Course",General₹ 3.68 L,DURATION 48 Months,"10+2 science academic stream with Physics, Chemistry. Mathematics or Biology.orDiploma in Pharmacy from a PCI-approved institution."
"Bansal Institute of Engineering and Technology, Lucknow",N/A,N/A,4.0/5,20 Reviews,N/A,https://www.careers360.com/colleges/bansal-institute-of-engineering-and-technology-lucknow/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Bansal Institute of Engineering and Technology, Lucknow Offline Course",N/A,DURATION 48 Months,"Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Bansal Institute of Engineering and Technology, Meerut",N/A,N/A,4.2/5,2 Reviews,N/A,https://www.careers360.com/colleges/bansal-institute-of-engineering-and-technology-meerut/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Bansal Institute of Engineering and Technology, Meerut Offline Course",N/A,DURATION 48 Months,Candidate must have passed 10+2 in PCM from a recognized board.Lateral entry - Candidate must have Diploma Holders or B.Sc. with PCM.
"Bansal Institute of Research and Technology, Bhopal",N/A,N/A,4.2/5,10 Reviews,N/A,https://www.careers360.com/colleges/bansal-institute-of-research-and-technology-bhopal/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Bansal Institute of Research and Technology, Bhopal Offline Course",General₹ 3.60 L,DURATION 48 Months,"The Candidate should Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Bansal Institute of Research Technology and Science, Bhopal",N/A,N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bansal-institute-of-research-technology-and-science-bhopal/be-computer-science-and-engineering-course,"BE Computer Science and Engineering at Bansal Institute of Research Technology and Science, Bhopal Offline Course",General₹ 3.60 L,DURATION 48 Months,"The Candidate should Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Bansal Institute of Research, Technology and Science, Bhopal",N/A,N/A,3.5/5,1 Reviews,N/A,https://www.careers360.com/colleges/bansal-institute-of-research-technology-and-science-bhopal/btech-civil-engineering-course,"B.Tech Civil Engineering at Bansal Institute of Research, Technology and Science, Bhopal Offline Course",General₹ 2.20 L,DURATION 48 Months,"A Candidate for admission to the four-year degree course in Engineering must have passed the Intermediate examination (10+2) of the Board of Intermediate Education with Physics, Chemistry, and Mathematics (PCM) as subjects or any other examination.The student needs to qualify State Level Entrance EXAM or JEE Main."
"BIST Bhopal - Bansal Institute of Science and Technology, Bhopal",N/A,N/A,3.5/5,16 Reviews,N/A,https://www.careers360.com/colleges/bansal-institute-of-science-and-technology-bhopal/btech-computer-science-and-engineering-course,B.Tech Computer Science and Engineering at BIST Bhopal Offline Course,General₹ 3.60 L,DURATION 48 Months,"Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subjects/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Bansal School of Nursing, Hanumangarh",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bansal-school-of-nursing-hanumangarh/bsc-nursing-course,"B.Sc Nursing at Bansal School of Nursing, Hanumangarh Offline Course",N/A,DURATION 48 Months,"The Candidate should have passed the 12th Standard (10+2) Examination from the RBSE/CBSE or other recognized Board, consisting of Physics, Chemistry, Biology and English, and has obtained marks not less than 50% in these subjects (45% for SC/ST candidates)."
"Bansara Institute of Ophthalmic Sciences, Shillong",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bansara-institute-of-ophthalmic-sciences-shillong/phd-optometry-course,"Ph.D Optometry at Bansara Institute of Ophthalmic Sciences, Shillong Offline Course",N/A,,
